Analyst : Administrator
SampleID : 28-12-D0-CTR
Sample : 28-12-D0-CTR 480mg +5mLH2O 10uL+1mL elu
Sample Injected : 28.12.2021 16:15:55
Range : 10000000 µRIU
Rate : 10 per sec.
Bipolar : Yes
Amount : 0
Dilution : 1
ISTD Amount : 0
Inj. Volume : 0.01
Retention Unit : Seconds
Detector Unit : µRIU
Y Axis Title: Refractive Index
Data Original : C:\ClarityChrom\DataFiles\2021-12-15 RP18 Eurosphere II 100-5 C18 H, eluent H3PO4 i NaH2PO4\Data\00096__28-12-D0-CTR.prm
Converted : 28.12.2021 16:16:04

[Min.]	[µRIU]
0	-0.029563717544078827
0.0016666666666666668	-0.031493235379457474
0.0033333333333333335	-0.032466724514961243
0.0050000000000000001	-0.036025140434503555
0.0066666666666666671	-0.031559672206640244
0.0083333333333333332	-0.027284331619739532
0.01	-0.012316654436290264
0.011666666666666667	-0.023652177304029465
0.013333333333333334	-0.0084975361824035645
0.014999999999999999	-0.0036290760617703199
0.016666666666666666	-0.0019615285564213991
0.018333333333333333	-0.0000036981971334171249
0.02	-0.00084013683954253793
0.021666666666666667	-0.00094192632241174579
0.023333333333333334	-0.0034507224336266518
0.025000000000000001	-0.0037258958909660578
0.026666666666666668	-0.0040667187422513962
0.028333333333333332	-0.0034063218627125025
0.029999999999999999	-0.00040508707752451301
0.031666666666666669	-0.00091788620920851827
0.033333333333333333	-0.0048782979138195515
0.035000000000000003	-0.0025911261327564716
0.036666666666666667	-0.0031670487951487303
0.03833333333333333	-0.0047112880274653435
0.040000000000000001	-0.0076266084797680378
0.041666666666666664	-0.0067707197740674019
0.043333333333333335	-0.0051823216490447521
0.044999999999999998	-0.0044916504994034767
0.046666666666666669	-0.0066472436301410198
0.048333333333333332	-0.0064163259230554104
0.050000000000000003	-0.0078621050342917442
0.051666666666666666	-0.0066940761171281338
0.053333333333333337	-0.0051722838543355465
0.055	-0.0046868524514138699
0.056666666666666664	-0.0036287012044340372
0.058333333333333334	-0.00054482842097058892
0.059999999999999998	-0.0010190982138738036
0.061666666666666668	-0.00083948334213346243
0.063333333333333339	-0.0018837499665096402
0.065000000000000002	-0.0036077499389648438
0.066666666666666666	-0.0032575419172644615
0.068333333333333329	-0.00012543512275442481
0.070000000000000007	0.0017177847912535071
0.07166666666666667	0.0031044916249811649
0.073333333333333334	0.000071928516263142228
0.074999999999999997	0.0013416266301646829
0.076666666666666661	0.001405140501447022
0.078333333333333338	0.00020186786423437297
0.080000000000000002	-0.0005184219335205853
0.081666666666666665	0.00036665622610598803
0.083333333333333329	0.001787932007573545
0.085000000000000006	-0.00018861294665839523
0.08666666666666667	-0.002920614555478096
0.088333333333333333	-0.004438015166670084
0.089999999999999997	-0.0042654052376747131
0.09166666666666666	-0.0053793918341398239
0.093333333333333338	-0.0079416874796152115
0.095000000000000001	-0.0066550904884934425
0.096666666666666665	-0.0039474815130233765
0.098333333333333328	-0.0035197094548493624
0.10000000000000001	-0.0049273916520178318
0.10166666666666667	-0.0039828671142458916
0.10333333333333333	-0.001336609129793942
0.105	-0.0013591641327366233
0.10666666666666667	-0.00010742063750512898
0.10833333333333334	-0.0021824510768055916
0.11	-0.0020054886117577553
0.11166666666666666	-0.00053623656276613474
0.11333333333333333	0.00001716807673801668
0.115	-0.0022091628052294254
0.11666666666666667	-0.0019250513287261128
0.11833333333333333	-0.00032355746952816844
0.12	-0.0020229534711688757
0.12166666666666667	-0.0038754921406507492
0.12333333333333334	-0.0043294434435665607
0.125	-0.0038816987071186304
0.12666666666666668	-0.0036025694571435452
0.12833333333333333	-0.0041028694249689579
0.13	-0.0050432444550096989
0.13166666666666665	-0.0056392387486994267
0.13333333333333333	-0.0063691502436995506
0.13500000000000001	-0.0084389159455895424
0.13666666666666666	-0.0070998617447912693
0.13833333333333334	-0.0061173257417976856
0.14000000000000001	-0.0070936311967670918
0.14166666666666666	-0.0097434166818857193
0.14333333333333334	-0.0093058794736862183
0.14499999999999999	-0.0064284922555088997
0.14666666666666667	-0.0065133464522659779
0.14833333333333334	-0.0062735122628509998
0.14999999999999999	-0.0056682070717215538
0.15166666666666667	-0.0059264162555336952
0.15333333333333332	-0.0061548654921352863
0.155	-0.0039289295673370361
0.15666666666666668	-0.0041921245865523815
0.15833333333333333	-0.0050220652483403683
0.16	-0.0026916712522506714
0.16166666666666665	-0.0028299181722104549
0.16333333333333333	-0.0042785732075572014
0.16500000000000001	-0.0049060364253818989
0.16666666666666666	-0.0039135618135333061
0.16833333333333333	-0.0050009824335575104
0.17000000000000001	-0.0068308068439364433
0.17166666666666666	-0.0068056019954383373
0.17333333333333334	-0.0043947529047727585
0.17499999999999999	-0.004878913052380085
0.17666666666666667	-0.0049910922534763813
0.17833333333333334	-0.0033773253671824932
0.17999999999999999	-0.0043930639512836933
0.18166666666666667	-0.0051593324169516563
0.18333333333333332	-0.0054064104333519936
0.185	-0.0068403785116970539
0.18666666666666668	-0.0071220831014215946
0.18833333333333332	-0.0083442628383636475
0.19	-0.0078165112063288689
0.19166666666666668	-0.0079808076843619347
0.19333333333333333	-0.0065555446781218052
0.19500000000000001	-0.0058337054215371609
0.19666666666666666	-0.0068351244553923607
0.19833333333333333	-0.0090696532279253006
0.20000000000000001	-0.011682292446494102
0.20166666666666666	-0.011734458617866039
0.20333333333333334	-0.011581238359212875
0.20499999999999999	-0.010442311875522137
0.20666666666666667	-0.011386532336473465
0.20833333333333334	-0.01098643708974123
0.20999999999999999	-0.011215583421289921
0.21166666666666667	-0.0081264544278383255
